time_ms,fidelity_lattice,fidelity_1d
0.3,0.13533528323661279,0.11731916609425078
0.301,0.11025052530448473,0.11648415777349691
0.302,0.0889216174593865,0.11565509254728551
0.303,0.07100535373963672,0.11483192811619027
0.30399999999999994,0.056134762834133926,0.11401462248184759
0.305,0.04393693362340732,0.11320313394481289
0.306,0.034047454734599046,0.11239742110243395
0.307,0.02612140985391821,0.11159744284673782
0.308,0.01984109474437014,0.11080315836233387
0.309,0.014920786069067856,0.11001452712433119
0.31,0.011108996538242237,0.10923150889627105
0.31099999999999994,0.008188701014374097,0.10845406372807402
0.312,0.005976022895005911,0.10768215195400163
0.31299999999999994,0.0043178400076331015,0.10691573419063266
0.314,0.003088715408236758,0.10615477133485376
0.31499999999999995,0.0021874911181829007,0.10539922456186433
0.316,0.0015338106793244617,0.10464905532319577
0.317,0.0010647662366679083,0.1039042253447445
0.318,0.0007318024188804728,0.10316469662481963
0.319,0.000497955421503269,0.10243043143220339
0.31999999999999995,0.0003354626279025127,0.10170139230422684
0.321,0.00022374579372061898,0.1009775420448578
0.32199999999999995,0.00014774836023203442,0.10025884372280375
0.323,9.65934137221835e-05,0.09954526066962686
0.32399999999999995,6.252150377482072e-05,0.09883675647787388
0.325,4.006529739295102e-05,0.0981332949992179
0.326,2.541934651619895e-05,0.09743484034261468
0.32699999999999996,1.5966783897804883e-05,0.09674135687247101
0.328,9.929504305851374e-06,0.09605280920682677
0.32899999999999996,6.113567966372467e-06,0.09536916221554961
0.33,3.7266531720812146e-06,0.09469038101854274
0.33099999999999996,2.2490559670386648e-06,0.09401643098396516
0.332,1.3438122776467917e-06,0.09334727772646485
0.33299999999999996,7.949393615715768e-07,0.09268288710542434
0.33399999999999996,4.6557157166536126e-07,0.09202322522321882
0.335,2.699578505409938e-07,0.09136825842348668
0.33599999999999997,1.5497531404681985e-07,0.09071795328941251
0.337,8.808179306291845e-08,0.09007227664202172
0.33799999999999997,4.956405569794704e-08,0.0894311955384883
0.339,2.7612430230275572e-08,0.08879467727045347
0.33999999999999997,1.522999240887823e-08,0.08816268936235745
0.34099999999999997,8.316730500875656e-09,0.08753519956978201
0.34199999999999997,4.496410946245028e-09,0.08691217587780581
0.34299999999999997,2.4068558929095257e-09,0.0862935864993705
0.344,1.275694427026951e-09,0.08567939987365947
0.345,6.697688027970387e-10,0.08506958466448702
0.34600000000000003,3.4887446534911974e-10,0.0844641097587001
0.347,1.8143643475011077e-10,0.08386294426459048
0.348,9.654931771657925e-11,0.0832660575103189
0.349,5.719340107145869e-11,0.08267341904235002
0.35,4.579469691291138e-11,0.0820849986238988
0.351,5.719340107145869e-11,0.08150076623338763
0.352,9.654931771658228e-11,0.08092069206291477
0.353,1.8143643475011077e-10,0.08034474651673344
0.354,3.488744653491333e-10,0.07977290020974187
0.355,6.6976880279706e-10,0.07920512396598398
0.356,1.275694427026951e-09,0.07864138881716097
0.357,2.4068558929096026e-09,0.07808166600115313
0.358,4.496410946245028e-09,0.07752592696055252
0.359,8.31673050087592e-09,0.07697414334120589
0.36,1.522999240887823e-08,0.07642628699076807
0.361,2.7612430230276456e-08,0.07588232995726563
0.362,4.956405569794704e-08,0.07534224448767067
0.363,8.808179306292126e-08,0.07480600302648492
0.36399999999999993,1.5497531404681985e-07,0.07427357821433388
0.365,2.6995785054100195e-07,0.07374494288657077
0.366,4.6557157166537534e-07,0.07322007007189073
0.367,7.949393615715768e-07,0.07269893299095474
0.368,1.3438122776468298e-06,0.07218150505502305
0.369,2.2490559670386648e-06,0.07166775986459907
0.37,3.7266531720813137e-06,0.0711576712080819
0.37099999999999994,6.113567966372467e-06,0.0706512130604296
0.372,9.929504305851638e-06,0.07014835958183072
0.37299999999999994,1.5966783897804883e-05,0.06964908511638661
0.374,2.5419346516199583e-05,0.06915336419080183
0.375,4.006529739295202e-05,0.06866117151308497
0.376,6.252150377482072e-05,0.06817248197125793
0.377,9.659341372218572e-05,0.06768727063207479
0.37799999999999995,0.00014774836023203442,0.06720551273974976
0.379,0.00022374579372062375,0.066727183714694
0.37999999999999995,0.0003354626279025127,0.06625225915226167
0.381,0.0004979554215032801,0.06578071482150472
0.38199999999999995,0.0007318024188804728,0.06531252666393665
0.383,0.0010647662366679309,0.064847670792305
0.384,0.0015338106793244917,0.06438612348937257
0.38499999999999995,0.0021874911181829007,0.06392786120670757
0.386,0.0030887154082368156,0.06347286056348177
0.38699999999999996,0.0043178400076331015,0.06302109834527804
0.388,0.005976022895006017,0.06257255150290551
0.38899999999999996,0.008188701014374097,0.06212719715122401
0.39,0.011108996538242415,0.06168501256797602
0.39099999999999996,0.014920786069067856,0.06124597519262781
0.392,0.019841094744370437,0.06081006262521795
0.39299999999999996,0.02612140985391821,0.060377252625214865
0.39399999999999996,0.034047454734599525,0.05994752311038171
0.395,0.043936933623407906,0.0595208521556501
0.39599999999999996,0.056134762834133926,0.0590972179920012
0.397,0.07100535373963761,0.05867659900535515
0.39799999999999996,0.0889216174593865,0.058258973735468345
0.399,0.11025052530448601,0.057844320874838456
0.39999999999999997,0.13533528323661279,0.05743261926761735
0.40099999999999997,0.16447445657715576,0.05702384790853166
0.40199999999999997,0.19789869908361463,0.05661798594181114
0.40299999999999997,0.2357460765558644,0.05621501266012455
0.404,0.27803730045319625,0.05581490750352313
0.40499999999999997,0.3246524673583505,0.055417650058391776
0.406,0.3753110988514016,0.05502322005640721
0.407,0.42955735821073976,0.05463159737350428
0.408,0.4867522559599737,0.0542427620288488
0.409,0.5460744266397096,0.05385669418381854
0.41,0.6065306597126352,0.05347337414099061
0.411,0.6669768108584744,0.05309278234313693
0.412,0.7261490370736923,0.052714899372225954
0.413,0.7827045382418678,0.05233970594843241
0.414,0.8352702114112729,0.05196718292915318
0.415,0.8824969025845972,0.05159731130803104
0.416,0.9231163463866362,0.051230072213984644
0.417,0.955997481833101,0.05086544691024587
0.418,0.9801986733067554,0.050503416793403796
0.419,0.9950124791926827,0.050143963392455554
0.42,1.0,0.049787068367863944
0.421,0.9950124791926821,0.049432713510621715
0.42199999999999993,0.9801986733067554,0.04908088074132255
0.423,0.9559974818330994,0.04873155210923864
0.424,0.9231163463866342,0.04838470979140479
0.425,0.8824969025845948,0.04804033609170918
0.426,0.8352702114112702,0.04769841343999035
0.427,0.7827045382418678,0.04735892439114091
0.428,0.7261490370736892,0.047021851624217355
0.429,0.6669768108584744,0.04668717794155642
0.43,0.6065306597126319,0.04635488626789762
0.43099999999999994,0.5460744266397096,0.046024959649512046
0.432,0.4867522559599705,0.04569738125333741
0.43299999999999994,0.42955735821073976,0.04537213436611916
0.434,0.37531109885139885,0.0450492023935578
0.435,0.32465246735834785,0.04472856885946223
0.436,0.27803730045319375,0.04441021740490915
0.437,0.23574607655586227,0.04409413178740829
0.43799999999999994,0.19789869908361463,0.043780295880073934
0.439,0.16447445657715407,0.04346869367080185
0.43999999999999995,0.13533528323661279,0.0431593092614526
0.441,0.11025052530448473,0.042852126867040166
0.44199999999999995,0.0889216174593865,0.04254713081492684
0.443,0.07100535373963672,0.042244305544023315
0.444,0.056134762834133205,0.041943635603995034
0.44499999999999995,0.04393693362340732,0.0416451056544737
0.446,0.034047454734599046,0.041348700464274676
0.44699999999999995,0.02612140985391821,0.04105440491061988
0.448,0.01984109474437014,0.04076220397836621
0.44899999999999995,0.014920786069067856,0.04047208275923944
0.45,0.011108996538242237,0.04018402645107363
0.45099999999999996,0.008188701014374097,0.03989802035705586
0.45199999999999996,0.005976022895005911,0.03961404988497646
0.453,0.004317840007633024,0.039332100546484394
0.45399999999999996,0.003088715408236758,0.03905215795634825
0.455,0.0021874911181828578,0.038774207831721995
0.45599999999999996,0.0015338106793244617,0.03849823599141661
0.457,0.0010647662366679083,0.03822422835517622
0.45799999999999996,0.0007318024188804728,0.03795217094296003
0.45899999999999996,0.000497955421503269,0.03768204987422872
0.45999999999999996,0.0003354626279025127,0.03741385136723659
0.46099999999999997,0.00022374579372061898,0.03714756173832811
0.46199999999999997,0.00014774836023203442,0.036883167401240015
0.46299999999999997,9.65934137221835e-05,0.036620654866407885
0.464,6.252150377481916e-05,0.036360010740278156
0.46499999999999997,4.006529739295102e-05,0.03610122172462458
0.46599999999999997,2.541934651619895e-05,0.035844274615869795
0.46699999999999997,1.5966783897804883e-05,0.03558915630441171
0.46799999999999997,9.929504305851374e-06,0.035335853773954595
0.469,6.113567966372467e-06,0.035084354100845025
0.47,3.7266531720812146e-06,0.03483464445341245
0.471,2.2490559670386648e-06,0.03458671209131458
0.472,1.3438122776467917e-06,0.034340544364887315
0.47300000000000003,7.949393615715528e-07,0.034096128714499366
0.474,4.6557157166536126e-07,0.033853452669911514
0.475,2.699578505409938e-07,0.03361250384964021
0.476,1.5497531404681985e-07,0.03337326996032608
0.477,8.808179306291845e-08,0.033135738796106505
0.478,4.956405569794704e-08,0.03289989823799306
0.479,2.7612430230275572e-08,0.03266573625325299
0.48,1.522999240887823e-08,0.032433240894795524
0.481,8.316730500875656e-09,0.03220240030056208
0.48199999999999993,4.496410946245028e-09,0.03197320269292131
0.483,2.4068558929095257e-09,0.03174563637806794
0.484,1.2756944270269057e-09,0.03151968974542638
0.485,6.697688027970387e-10,0.03129535126705819
0.486,3.4887446534911974e-10,0.03107260949707396
0.487,1.8143643475011077e-10,0.030851453071049362
0.488,9.654931771657925e-11,0.030631870705445294
0.48899999999999993,5.719340107145869e-11,0.03041385119703221
0.49,4.579469691291138e-11,0.0301973834223185
0.491,5.719340107145988e-11,0.029982456336982984
0.49199999999999994,9.654931771657925e-11,0.029769058975311454
0.49299999999999994,1.8143643475011077e-10,0.029557180449637087
0.494,3.488744653491333e-10,0.029346809949785075
0.495,6.6976880279706e-10,0.029137936742521
0.496,1.2756944270269963e-09,0.02893055017100329
0.49699999999999994,2.4068558929095257e-09,0.028724639654239433
0.49799999999999994,4.496410946245028e-09,0.028520194686546114
0.499,8.31673050087592e-09,0.028317204837013322
0.5,1.5229992408878774e-08,0.028115659748972035
0.5009999999999999,2.7612430230275572e-08,0.027915549139465888
0.502,4.956405569794704e-08,0.027716862798726465
0.503,8.808179306292126e-08,0.027519590589652497
0.504,1.549753140468248e-07,0.02732372244729256
0.505,2.699578505410101e-07,0.027129248378331576
0.5059999999999999,4.6557157166536126e-07,0.026936158460581023
0.507,7.949393615715768e-07,0.02674444284247256
0.508,1.3438122776468298e-06,0.02655409174255552
0.509,2.2490559670387245e-06,0.026365095448997816
0.5099999999999999,3.7266531720812146e-06,0.026177444319090415
0.5109999999999999,6.113567966372467e-06,0.025991128778755347
0.512,9.929504305851638e-06,0.02580613932205728
0.513,1.5966783897805337e-05,0.025622466510718516
0.514,2.5419346516200216e-05,0.025440100973637397
0.5149999999999999,4.006529739295102e-05,0.025259033406410267
0.516,6.252150377482072e-05,0.025079254570856593
0.517,9.659341372218572e-05,0.024900755294547855
0.518,0.00014774836023203784,0.024723526470339374
0.5189999999999999,0.00022374579372061898,0.024547559055905804
0.5199999999999999,0.0003354626279025127,0.0243728440732796
0.521,0.0004979554215032801,0.02419937260839317
0.522,0.0007318024188804877,0.02402713581062393
0.523,0.0010647662366679517,0.02385612489234281
0.5239999999999999,0.0015338106793244617,0.023686331128465868
0.525,0.0021874911181829007,0.023517745856009107
0.526,0.0030887154082368156,0.023350360473646553
0.527,0.004317840007633174,0.023184166441271383
0.5279999999999999,0.005976022895005911,0.023019155279560184
0.5289999999999999,0.008188701014374097,0.02285531856954031
0.53,0.011108996538242415,0.022692647952160413
0.531,0.01492078606906808,0.02253113512786393
0.532,0.01984109474437073,0.02237077185616558
0.5329999999999999,0.02612140985391821,0.022211549955231044
0.5339999999999999,0.034047454734599525,0.022053461301459347
0.535,0.043936933623407906,0.0218964978290686
0.536,0.05613476283413465,0.021740651529684296
